id_fakta,id_waktu,id_kecamatan,id_tanah,id_komoditas,id_pupuk,Temperature,Humidity,Moisture,Nitrogen,Potassium,Phosphorus
2717,551,3,5,8,6,39.22,70.14,42.1,6,6,27
2718,393,2,2,9,7,34.39,54.77,35.05,17,0,35
2719,845,1,5,5,7,26.35,68.18,46.83,21,0,20
2720,1230,3,2,8,1,27.59,49.54,37.53,7,0,17
2721,210,3,3,8,7,24.8,49.86,36.62,18,3,40
2722,1138,2,1,5,6,24.66,48.76,43.36,5,6,21
2723,646,4,2,11,4,33.86,52.1,38.67,14,0,5
2724,219,3,5,1,1,34.8,59.89,59.4,28,4,22
2725,407,1,3,1,7,37.71,69.38,61.7,11,4,9
2726,888,4,5,4,6,38.41,68.47,56.4,6,12,23
2727,558,4,3,4,6,22.63,51.01,51.05,25,0,21
2728,550,3,1,10,2,35.35,62.94,64.74,9,11,25
2729,142,2,2,6,2,27.96,48.06,57.42,42,0,2
2730,612,4,4,2,1,33.46,61.04,40.8,8,3,36
2731,501,2,3,6,2,29.66,40.36,36.17,8,23,12
2732,840,3,5,6,7,21.67,49.56,59.18,8,17,12
2733,702,1,2,10,2,31.17,52.5,39.69,21,0,17
2734,596,4,5,6,2,27.94,55.87,36.48,24,3,18
2735,281,1,3,4,3,27.06,57.03,60.52,11,11,29
2736,424,2,4,7,2,23.58,57.41,25.05,34,0,0
2737,856,2,4,8,7,24.04,55.63,32.97,4,23,18
2738,270,1,3,2,6,34.57,73.25,39.07,40,2,1
2739,154,3,5,7,4,23.34,53.4,38.18,3,23,12
2740,614,3,3,10,5,32.49,58.66,46.52,23,0,16
2741,662,4,2,1,6,28.35,60.55,52.54,26,0,18
2742,83,4,4,1,7,26.77,47.3,36.53,23,0,17
2743,947,3,1,1,4,23.9,58.01,40.51,25,2,25
2744,899,3,2,4,2,25.47,58.41,26.01,42,0,1
2745,284,1,1,8,5,32.92,67.62,69.72,6,6,31
2746,980,2,4,7,2,30.36,44.69,42.18,43,0,0
2747,173,2,3,1,5,29.82,55.72,58.33,26,1,23
2748,1086,4,1,5,3,28.84,63.97,65.22,8,11,27
2749,1096,3,4,9,6,38.35,68.02,65.33,18,3,41
2750,763,1,4,11,6,31.65,48.98,39.39,17,0,36
2751,633,4,3,11,3,31.54,65.06,37.86,7,1,11
2752,787,1,3,3,2,31.58,72.23,37.14,12,0,32
2753,943,3,2,3,1,21.05,55.2,44.12,21,0,23
2754,1012,3,3,4,7,34.34,59.47,35.55,25,2,18
2755,398,3,4,2,6,30.3,50.47,46.43,21,0,21
2756,1143,2,2,9,3,25.59,65.45,43.71,12,2,11
2757,934,3,3,8,1,31.2,50.23,55.54,6,0,19
2758,676,4,3,9,7,31.66,64.62,44.32,17,4,26
2759,936,2,1,6,2,38.18,64.4,34.15,10,6,28
2760,465,1,4,1,1,30.89,62.85,24.23,15,3,33
2761,286,4,3,2,2,34.27,52.4,31.73,40,0,0
2762,265,4,2,2,2,31.36,66.19,53.63,15,0,42
2763,320,1,5,3,1,29.42,54.67,40.55,33,0,0
2764,673,2,5,10,4,33.83,65.32,43.13,9,13,23
2765,820,4,5,11,3,30.44,56.5,51.85,8,0,11
2766,89,4,4,3,6,25.52,48.23,58.6,10,0,30
2767,1226,4,4,7,7,32.59,59.67,42.91,12,0,39
2768,821,2,4,5,5,29.65,66.39,49.42,14,8,27
2769,1001,2,2,5,6,27.13,62.1,64.44,5,7,37
2770,334,2,5,5,6,31.41,62.69,41.19,5,17,25
2771,222,4,5,6,4,24.14,60.35,47.55,23,4,23
2772,41,3,5,10,5,30.95,52.62,32.97,16,0,37
2773,68,1,3,5,7,37.46,68.41,36.8,15,0,8
2774,988,3,4,9,6,24.96,46.72,36.73,25,0,23
2775,514,2,5,1,6,33.51,59.04,44.65,12,18,16
2776,1150,4,5,5,1,35.86,71.33,44.81,42,1,2
2777,695,4,1,7,5,24.48,55.7,30.78,15,3,41
2778,1040,3,2,10,3,30.3,42.11,29.89,9,0,45
2779,477,3,4,10,5,27.62,56.34,26.36,11,5,33
2780,1085,1,5,9,7,33.46,62.44,56.11,22,0,21
2781,881,4,5,10,2,31.4,56.45,36.96,19,0,38
2782,432,3,1,1,7,26.03,60.45,46.4,15,1,39
2783,268,1,5,1,3,27.4,56.16,45.88,5,14,18
2784,1059,2,5,5,3,27.9,47.35,51.36,26,0,23
2785,779,3,5,8,2,32.4,77.68,42.34,9,0,34
2786,494,2,3,10,1,31.2,70.18,40.98,10,14,13
2787,661,1,1,7,2,29.97,47.72,39.53,5,21,12
2788,1013,2,3,9,5,22.15,60.48,34.02,33,0,0
2789,1224,4,5,10,5,28.83,48.57,66.71,40,4,0
2790,1059,4,5,3,6,22.8,50.81,39.07,24,0,19
2791,977,2,1,5,4,37.29,65.56,39.68,22,3,25
2792,482,4,3,8,3,33.44,64.06,51.91,19,0,22
2793,728,1,3,3,5,35.89,64.76,36.97,17,1,13
2794,480,4,1,11,5,32.94,60.91,47.5,6,0,8
2795,1088,2,1,8,7,29.25,61.06,48.99,20,0,18
2796,1032,2,2,3,6,34.9,67.59,66.01,28,0,24
2797,343,2,2,4,6,28.59,68.53,38.94,10,4,38
2798,332,3,4,4,6,33.19,72.33,65.98,36,4,0
2799,438,2,5,4,3,27.56,51.96,40.99,12,11,18
2800,174,1,3,11,6,31.46,59.57,51.47,15,0,6
2801,559,4,2,9,7,37.35,58.34,47.42,36,0,0
2802,527,4,1,2,6,35.62,64.0,37.51,22,0,17
2803,659,3,1,9,1,33.96,65.91,53.47,6,15,16
2804,26,3,5,5,5,31.91,49.74,29.66,32,0,0
2805,820,1,4,7,6,27.18,66.92,38.33,15,15,14
2806,605,2,3,8,2,34.37,65.19,43.32,10,6,28
2807,406,3,1,7,3,26.49,47.78,41.66,34,0,4
2808,232,4,3,6,4,26.7,45.04,35.26,16,0,40
2809,533,3,2,3,1,27.06,54.68,45.88,38,0,0
2810,505,3,1,10,5,30.97,45.08,52.45,8,4,39
2811,179,2,2,8,4,25.62,51.09,40.66,25,0,20
2812,132,3,4,5,1,33.27,61.23,22.66,12,7,28
2813,348,1,1,11,6,35.63,68.45,20.0,3,11,26
2814,540,4,3,7,1,27.52,42.81,39.1,25,0,20
2815,772,2,4,5,3,32.0,58.03,31.37,3,0,15
2816,76,4,3,3,3,31.78,76.46,33.24,10,3,33
2817,579,1,4,11,7,30.72,58.16,47.3,21,0,19
2818,854,1,2,2,1,40.0,71.51,47.58,10,11,29
2819,194,3,4,1,4,29.65,59.65,26.35,7,16,19
2820,1185,3,4,4,3,32.36,54.03,43.93,36,0,0
2821,347,3,5,8,4,39.17,74.97,29.8,15,0,41
2822,951,4,2,11,6,40.0,71.02,52.73,10,0,44
2823,1110,1,3,10,1,23.57,44.14,37.94,10,18,16
2824,214,2,4,1,3,29.19,65.8,33.2,38,1,0
2825,573,3,5,3,4,31.77,59.25,32.16,8,7,29
2826,780,4,5,7,1,30.66,53.38,41.56,9,17,16
2827,262,3,2,4,2,31.84,69.56,69.24,12,10,16
2828,730,1,3,5,5,26.63,64.94,56.15,14,10,19
2829,283,2,2,9,3,38.51,73.59,59.59,16,14,23
2830,362,1,1,11,4,28.28,64.37,33.6,28,0,22
2831,441,4,4,7,6,36.61,58.99,45.91,16,0,12
2832,93,3,4,3,1,33.82,55.15,55.67,42,4,0
2833,753,1,5,8,7,30.56,59.57,43.35,35,0,4
2834,867,4,5,1,5,24.1,52.08,65.93,6,0,34
2835,142,3,1,6,7,40.0,67.4,55.78,17,2,40
2836,749,2,5,9,2,39.52,75.51,62.39,13,0,43
2837,653,1,4,4,1,31.73,67.18,35.49,39,0,0
2838,701,3,5,9,3,25.98,52.5,64.54,15,1,6
2839,998,3,5,2,6,37.99,67.95,39.62,7,1,37
2840,49,3,5,10,1,28.67,53.83,22.9,15,0,39
2841,881,3,4,5,5,29.55,69.71,40.07,21,0,24
2842,1213,1,2,2,1,25.34,51.79,24.7,17,1,43
2843,1159,3,3,5,3,26.96,58.09,33.74,12,13,24
2844,555,4,3,8,1,21.15,48.8,36.88,11,4,10
2845,404,1,1,1,7,23.28,54.92,45.0,19,0,25
2846,892,3,5,5,3,33.26,75.36,44.89,38,0,1
2847,865,1,2,3,3,33.52,67.5,38.1,25,1,20
2848,602,4,4,1,6,30.26,47.16,68.58,36,2,3
2849,341,4,3,7,5,27.11,61.0,27.46,35,0,0
2850,704,1,2,10,1,32.41,62.72,56.06,13,0,34
2851,318,3,4,11,1,29.79,67.81,50.66,5,5,29
2852,618,3,4,2,5,31.83,68.3,27.79,7,2,27
2853,382,4,4,9,3,32.22,66.16,25.02,13,1,36
2854,233,3,1,7,1,37.04,63.37,38.19,13,0,36
2855,817,4,2,6,7,30.63,43.11,23.48,17,2,37
2856,553,3,2,4,3,36.12,64.07,33.97,6,5,25
2857,856,4,2,2,2,27.17,58.43,70.0,5,5,26
2858,819,2,2,7,3,30.35,45.09,59.54,8,0,10
2859,183,3,5,5,1,23.51,56.63,32.65,25,0,14
2860,1065,3,2,6,6,30.62,61.26,38.62,36,2,0
2861,397,3,3,9,7,26.75,50.01,47.53,13,12,13
2862,779,1,5,3,5,26.78,67.64,30.81,11,14,20
2863,907,3,2,10,7,25.44,56.27,32.82,40,0,0
2864,127,1,3,10,4,32.04,52.11,40.67,41,0,3
2865,1,1,5,11,5,29.51,68.51,21.92,24,0,25
2866,1191,4,5,2,7,32.56,66.45,25.05,43,0,0
2867,19,1,4,11,7,28.13,52.62,45.16,3,10,28
2868,584,1,3,1,7,27.42,63.5,45.7,23,0,25
2869,456,2,4,7,3,33.83,56.14,43.31,24,0,23
2870,957,3,1,3,4,24.06,65.98,28.05,12,19,15
2871,1132,1,5,5,7,21.23,44.7,27.36,4,13,15
2872,445,3,5,1,6,33.91,72.18,53.83,15,15,12
2873,602,1,5,1,5,30.92,42.88,26.76,18,3,11
2874,103,4,3,6,2,20.61,49.35,20.0,12,14,12
2875,988,2,1,11,3,32.59,62.11,51.5,5,1,39
2876,520,1,5,6,3,31.93,46.41,31.12,40,0,0
2877,1176,3,4,7,4,24.01,56.49,43.18,46,0,4
2878,859,4,4,9,6,27.22,51.42,53.92,11,2,37
2879,174,3,1,6,6,27.82,65.01,36.96,8,13,11
2880,1005,4,5,2,5,21.1,51.91,32.91,18,0,13
2881,431,2,1,11,6,34.9,69.62,40.23,21,4,20
2882,727,4,5,1,1,23.62,48.41,28.57,21,3,16
2883,850,3,4,7,6,25.1,57.55,23.93,8,0,41
2884,990,3,4,11,1,21.92,52.16,29.78,2,15,17
2885,639,1,5,7,6,30.33,51.57,25.0,17,20,17
2886,420,4,3,3,1,35.11,58.44,37.33,23,0,21
2887,594,3,5,1,5,27.45,53.07,54.24,7,1,39
2888,485,1,4,8,2,25.37,61.39,48.09,20,0,21
2889,412,2,3,4,6,34.06,66.03,26.03,24,0,24
2890,936,3,1,3,7,32.01,71.7,23.49,10,0,35
2891,1107,1,2,4,7,26.22,62.62,25.5,38,0,1
2892,1136,3,5,7,4,36.29,62.57,47.91,42,0,0
2893,332,4,5,3,2,26.2,59.39,38.04,11,0,33
2894,655,1,1,10,2,31.61,61.28,70.0,9,13,32
2895,41,4,4,8,4,32.03,63.05,34.64,9,4,44
2896,959,2,5,11,4,31.87,49.23,49.23,28,0,19
2897,105,4,4,5,4,21.47,50.02,34.05,17,0,38
2898,202,1,3,4,6,29.93,59.13,61.65,11,17,14
2899,450,3,3,7,7,29.68,46.23,66.65,37,0,0
2900,910,1,2,8,7,23.28,44.92,31.48,26,0,20
2901,210,4,4,1,5,29.99,48.04,23.13,11,2,37
2902,563,4,4,11,4,29.02,55.34,29.32,17,21,18
2903,1141,3,3,6,3,30.04,70.55,48.8,3,19,21
2904,713,2,3,5,6,30.52,49.1,40.54,7,2,10
2905,771,1,3,8,1,26.81,50.5,47.46,22,3,16
2906,1107,3,5,2,7,38.0,66.68,29.78,10,0,41
2907,454,3,2,6,2,23.65,42.79,40.9,35,4,2
2908,667,3,5,3,7,29.34,65.43,70.0,10,15,13
2909,629,1,5,4,1,32.64,56.9,51.27,13,8,28
2910,387,1,1,3,3,29.21,55.25,39.75,10,3,8
2911,296,1,1,5,4,28.94,64.26,68.96,14,0,36
2912,258,2,3,1,5,23.94,56.65,31.99,11,3,10
2913,1104,3,4,7,1,27.89,57.64,45.92,40,0,2
2914,268,4,3,10,5,25.69,57.09,46.14,13,2,36
2915,419,4,5,11,3,36.12,65.18,32.53,19,1,20
2916,235,3,2,5,7,34.55,59.02,70.0,5,12,34
2917,986,4,5,11,2,31.24,69.27,26.9,18,0,37
2918,1236,2,3,9,6,31.43,54.36,22.99,8,0,43
2919,574,2,5,3,6,33.99,62.76,44.95,26,4,21
2920,49,1,1,1,6,27.42,45.99,47.82,40,4,3
2921,1150,1,2,11,7,34.06,63.07,24.49,25,0,20
2922,223,1,1,10,4,30.21,54.2,37.46,40,4,0
2923,921,1,4,9,7,32.51,61.04,31.07,9,0,38
2924,277,1,2,8,1,24.54,53.73,20.6,18,16,12
2925,1130,4,2,4,3,27.59,60.38,29.02,35,4,4
2926,420,4,2,2,6,36.55,67.98,40.42,3,23,23
2927,611,1,1,8,6,26.27,52.98,39.19,10,12,13
2928,375,2,4,7,1,32.71,79.55,37.63,11,0,39
2929,73,4,4,4,4,29.6,54.82,64.66,36,0,0
2930,1054,2,3,11,1,27.94,56.62,29.68,39,0,0
2931,1211,2,4,11,3,34.57,78.28,41.55,9,4,35
2932,195,3,4,8,1,28.63,55.59,41.33,9,0,42
2933,1179,3,1,6,7,26.97,58.0,52.93,19,0,26
2934,1195,1,3,10,1,26.3,61.31,49.46,12,0,7
2935,847,2,4,1,2,31.75,60.66,70.0,3,7,33
2936,1065,4,2,11,4,34.36,60.34,38.08,17,3,22
2937,1086,3,5,4,2,25.33,50.43,55.18,6,22,11
2938,23,3,5,7,4,36.33,57.1,27.1,24,0,23
2939,360,2,5,5,5,28.09,63.65,22.19,10,1,38
2940,1098,3,5,3,2,27.18,50.81,27.65,9,4,40
2941,560,3,3,8,2,30.18,72.18,46.54,39,0,0
2942,672,4,3,6,6,26.11,59.94,70.0,41,0,0
2943,1141,2,5,5,5,26.73,53.73,35.6,19,0,24
2944,679,3,5,4,2,22.88,50.27,31.25,8,22,11
2945,440,2,4,11,3,31.09,64.92,39.02,11,0,37
2946,933,3,2,10,7,25.78,62.23,52.74,3,6,33
2947,7,4,1,7,2,27.26,44.35,28.6,31,2,0
2948,1219,2,2,11,4,28.54,58.89,24.6,16,0,41
2949,421,3,5,6,1,32.33,61.55,52.38,12,0,10
2950,833,4,5,4,3,27.26,47.32,67.89,10,0,13
2951,1216,3,3,5,5,25.84,53.73,49.86,8,5,28
2952,559,2,4,3,1,31.67,70.69,60.18,6,10,25
2953,1171,3,4,7,2,33.9,63.27,38.72,16,1,28
2954,1225,2,1,2,5,35.64,69.14,49.98,1,4,32
2955,914,2,4,1,7,29.95,49.83,44.85,16,0,38
2956,1007,3,3,4,5,27.49,67.39,29.17,7,4,10
2957,126,4,4,10,3,38.65,65.81,70.0,18,1,42
2958,395,1,4,10,4,27.8,59.46,52.44,10,8,35
2959,817,4,4,11,6,28.11,66.77,34.26,3,18,21
2960,881,4,2,2,7,27.83,50.6,54.62,9,2,36
2961,576,3,2,6,4,33.42,55.21,54.88,7,12,15
2962,325,4,4,2,7,31.61,60.35,55.88,2,14,10
2963,930,4,2,11,6,33.09,48.02,24.74,6,2,31
2964,1227,1,1,4,7,37.89,65.59,59.98,4,11,29
2965,833,4,4,5,6,36.36,71.72,62.3,7,18,15
2966,1055,1,4,9,6,33.84,54.6,41.99,19,0,16
2967,837,3,2,1,1,32.31,67.96,62.73,16,0,33
2968,926,1,5,10,3,29.04,61.46,26.78,22,3,20
2969,443,2,4,8,4,27.86,50.22,35.4,32,0,0
2970,75,2,5,5,5,28.55,50.4,41.51,23,0,28
2971,557,1,4,11,4,24.0,59.32,44.9,35,2,2
2972,1178,2,1,3,1,31.22,58.05,35.74,1,15,18
2973,363,3,2,7,2,26.2,52.3,56.27,10,3,36
2974,448,2,3,11,1,30.75,53.95,62.15,16,4,6
2975,1257,1,3,1,1,29.58,59.37,36.3,33,3,0
2976,262,3,5,2,6,29.54,48.75,47.25,10,9,12
2977,125,2,4,5,2,28.73,62.78,46.34,40,0,2
2978,911,3,2,9,6,25.55,50.51,49.12,25,0,23
2979,245,1,3,3,6,38.74,67.83,43.16,41,4,4
2980,542,2,5,4,1,30.04,56.4,48.79,35,0,0
2981,485,3,4,10,6,40.0,53.17,33.02,15,0,39
2982,122,3,1,2,3,31.09,65.51,44.74,10,1,11
2983,125,2,2,1,1,21.85,49.88,44.21,20,4,20
2984,170,3,3,11,5,31.7,58.19,66.88,36,0,3
2985,124,3,4,6,4,37.86,59.26,33.3,17,0,14
2986,1059,1,4,4,3,34.98,65.83,33.5,42,1,0
2987,1110,1,1,3,5,25.77,68.16,56.63,4,14,26
2988,646,1,2,7,6,29.66,71.24,50.78,35,0,2
2989,786,1,5,4,5,25.23,44.95,23.32,12,0,15
2990,201,1,5,10,1,30.17,55.55,28.99,10,0,41
2991,369,1,2,5,6,24.2,46.04,70.0,36,4,0
2992,797,2,3,6,5,25.81,68.03,49.44,8,3,35
2993,77,1,4,4,3,31.69,53.43,54.42,10,0,11
2994,59,3,2,10,5,29.48,42.68,55.33,15,16,19
2995,431,2,2,7,2,30.0,47.92,45.35,23,0,19
2996,638,3,3,11,5,26.2,68.6,43.15,7,4,18
2997,109,1,1,6,2,23.88,48.37,32.8,45,4,0
2998,1008,1,4,10,4,35.18,74.73,62.57,24,0,19
2999,68,3,4,7,6,37.6,72.26,46.43,8,9,28
3000,1092,3,2,9,5,34.81,63.81,20.0,13,3,40
3001,1188,3,1,4,4,33.48,65.81,38.6,4,7,27
3002,305,4,3,4,3,39.16,72.53,36.73,11,6,30
3003,674,4,2,4,7,28.12,58.63,70.0,37,0,0
3004,365,4,4,7,6,30.09,68.74,68.71,30,4,0
3005,821,4,1,4,6,26.29,59.73,44.01,10,13,20
3006,343,2,1,5,4,39.26,53.38,45.18,12,0,39
3007,947,1,3,10,7,31.18,55.65,63.49,14,3,32
3008,899,3,2,8,4,21.89,59.24,50.57,9,0,6
3009,1132,1,3,1,5,28.85,58.66,43.76,18,0,14
3010,762,3,5,4,1,40.0,75.29,59.96,38,4,4
3011,341,1,4,7,6,28.05,62.05,36.35,9,0,11
3012,942,2,3,5,3,28.86,54.81,57.96,18,0,39
3013,383,4,3,5,6,26.24,44.87,25.31,45,0,0
3014,1004,1,4,8,1,32.89,67.49,45.6,4,14,23
3015,300,3,4,9,3,28.62,54.16,37.37,19,0,19
3016,139,1,1,1,6,32.79,70.93,38.13,21,3,28
3017,359,2,1,9,1,27.54,62.3,34.0,27,1,25
3018,836,2,4,10,3,29.07,56.03,37.1,9,4,33
3019,483,1,3,9,6,24.13,62.11,20.0,17,0,43
3020,909,4,4,9,3,31.69,58.0,68.66,11,13,34
3021,1134,3,1,5,7,25.37,57.8,41.73,5,16,23
3022,866,2,1,5,1,30.14,53.06,60.78,12,11,15
3023,139,2,3,2,4,22.96,62.5,41.58,20,3,27
3024,996,1,5,9,7,25.73,62.59,36.32,31,0,0
3025,435,2,5,8,1,35.33,67.8,53.53,10,0,13
3026,509,2,3,9,1,25.55,48.32,39.01,9,8,19
3027,273,3,4,1,6,28.35,41.51,29.49,16,0,17
3028,1122,4,2,7,7,33.68,67.87,35.69,10,0,31
3029,104,3,1,9,2,34.91,63.17,38.77,12,0,9
3030,1237,4,1,3,2,35.76,60.56,36.72,15,0,15
3031,762,3,1,7,2,27.37,49.31,43.7,5,14,19
3032,787,1,5,10,1,32.44,75.96,56.23,19,3,35
3033,165,2,2,7,4,33.5,63.58,29.96,37,0,0
3034,999,4,2,2,3,27.7,66.58,42.63,22,0,29
3035,520,1,3,8,6,35.74,61.66,43.17,41,0,0
3036,517,2,3,2,1,26.0,57.75,41.81,10,2,4
3037,657,2,5,8,3,31.06,61.86,25.72,6,16,18
3038,613,2,2,2,5,27.58,56.9,56.18,7,10,33
3039,164,3,5,1,2,31.17,48.39,33.21,40,1,0
3040,64,1,3,3,6,35.06,67.4,28.28,16,0,39
3041,1114,1,2,7,4,35.37,71.39,35.62,12,11,30
3042,1140,2,1,11,6,29.85,60.51,70.0,7,11,31
3043,267,4,3,4,2,30.02,66.59,44.84,39,0,0
3044,1163,1,2,8,3,35.68,61.52,55.89,7,10,10
3045,246,3,4,5,4,31.8,46.25,33.35,36,0,2
3046,395,4,3,3,1,21.98,50.4,45.37,21,0,19
3047,476,4,3,1,5,30.31,54.48,25.49,11,14,11
3048,977,4,5,3,6,29.56,45.48,37.32,43,0,0
3049,1207,4,1,7,4,25.76,66.16,25.05,17,4,32
3050,1044,1,3,2,3,27.63,54.5,38.48,19,1,21
3051,558,2,5,6,5,28.79,68.18,47.81,23,2,23
3052,1018,4,2,11,4,24.62,60.53,49.03,12,14,17
3053,883,3,1,8,1,31.92,57.5,20.26,13,0,41
3054,147,3,1,4,4,26.11,62.81,52.46,11,11,33
3055,666,2,4,9,2,31.74,56.28,31.1,37,0,0
3056,620,1,5,9,6,26.51,50.69,57.11,8,0,36
3057,820,2,5,3,7,27.64,45.49,55.3,8,3,10
3058,864,4,4,1,3,23.87,47.11,30.61,10,20,15
3059,582,1,2,5,3,23.66,40.83,70.0,7,0,14
3060,1023,1,5,7,1,33.76,58.07,50.17,19,0,25
3061,695,4,4,4,2,31.68,68.95,50.54,5,4,31
3062,1251,3,2,9,7,31.1,63.92,36.28,6,9,22
3063,1125,4,1,5,2,24.74,47.58,54.2,18,4,21
3064,1239,2,5,1,5,35.22,60.12,46.49,19,0,43
3065,407,4,3,10,5,32.58,67.24,56.32,9,0,37
3066,399,3,4,6,2,29.9,41.0,54.27,7,17,16
3067,715,4,1,6,5,29.13,55.23,53.06,24,3,23
3068,704,2,4,9,2,35.93,65.09,36.26,13,2,36
3069,761,2,5,9,5,29.69,56.63,36.01,43,0,0
3070,499,3,1,6,4,40.0,79.57,38.94,8,11,26
3071,974,2,2,9,2,30.73,63.13,53.36,14,13,14
3072,82,2,2,11,3,34.58,63.02,35.88,11,4,35
3073,604,4,1,1,2,32.91,71.31,38.32,33,0,0
3074,772,1,2,2,4,29.62,60.67,58.93,13,4,14
3075,903,2,4,3,1,25.82,56.17,23.88,17,0,39
3076,365,2,3,10,6,30.18,45.76,24.6,18,4,40
3077,163,3,3,2,3,34.51,64.96,68.56,36,0,0
3078,1072,3,4,10,4,31.86,75.29,53.2,15,0,37
3079,511,4,1,4,7,30.59,60.6,24.53,23,0,25
3080,116,4,2,8,6,32.69,60.02,43.69,7,0,12
3081,941,2,3,8,5,24.0,56.92,43.36,9,6,14
3082,337,1,4,10,1,27.83,58.41,68.93,10,4,27
3083,881,1,1,5,7,27.23,66.1,32.32,21,2,24
3084,737,4,2,4,2,25.95,57.37,31.82,37,0,0
3085,840,3,4,2,7,27.34,49.39,47.11,11,5,26
3086,147,2,1,9,5,32.7,69.18,36.19,26,0,21
3087,443,2,3,8,7,29.53,46.72,43.55,22,0,23
3088,837,1,2,1,3,28.9,48.22,39.67,22,0,24
3089,1037,4,3,1,1,35.66,61.27,31.86,40,0,1
3090,943,1,3,3,4,33.06,62.0,55.12,10,3,42
3091,287,1,3,11,3,31.14,77.02,43.96,7,19,19
3092,720,4,1,6,6,20.91,53.57,35.19,16,12,15
3093,1137,3,4,5,3,34.57,63.31,53.18,8,22,23
3094,480,2,3,3,1,27.6,48.28,62.38,16,4,14
3095,22,3,2,11,1,24.17,52.54,33.16,7,12,29
3096,683,4,1,7,7,28.28,46.26,50.83,14,0,12
3097,906,4,4,1,4,24.12,45.11,46.29,38,0,0
3098,320,2,3,7,7,36.9,71.22,41.65,16,0,13
3099,126,3,5,11,4,29.28,63.52,20.0,13,0,40
3100,277,2,2,11,6,24.87,54.64,70.0,9,0,31
3101,1227,1,5,7,7,31.79,50.54,69.15,6,10,26
3102,194,1,4,11,5,24.1,56.35,69.1,34,0,0
3103,696,1,5,5,2,34.29,70.43,40.37,26,0,24
3104,57,3,3,2,4,39.21,64.25,56.31,16,3,41
3105,1186,1,2,10,2,26.52,57.57,36.45,45,3,0
3106,19,2,4,11,5,34.53,60.32,35.86,9,0,45
3107,264,3,3,4,7,29.51,53.95,38.65,20,4,18
3108,794,2,2,8,7,40.0,80.0,50.64,36,3,0
3109,113,4,3,1,7,24.11,60.41,41.46,10,6,32
3110,542,3,3,11,2,24.44,60.46,56.1,7,22,10
3111,647,2,2,3,1,29.34,45.2,20.0,9,13,33
3112,579,2,1,3,2,31.05,53.19,63.73,14,4,34
3113,1088,3,3,9,4,23.13,55.8,33.99,43,0,0
3114,25,4,3,10,1,28.33,43.93,25.2,40,0,1
3115,1,3,3,2,2,35.37,57.59,60.56,37,2,0
3116,911,1,5,11,5,30.74,66.87,53.32,11,10,15
3117,141,1,4,1,7,23.04,47.21,40.69,10,0,11
3118,648,4,4,8,7,32.11,52.48,33.96,5,1,12
3119,188,2,4,7,3,27.52,61.83,53.46,12,12,30
3120,1151,2,4,7,3,24.65,52.32,60.58,14,4,34
3121,201,2,3,3,5,29.71,47.01,64.16,14,0,6
3122,1150,3,5,6,2,34.15,71.52,33.6,22,0,20
3123,257,3,4,9,3,23.74,54.65,41.61,19,0,21
3124,547,4,5,2,4,24.58,45.65,30.81,38,0,0
3125,194,1,4,9,1,32.75,65.56,34.53,11,3,9
3126,703,2,5,7,4,30.4,61.28,25.58,11,13,34
3127,1127,1,4,8,5,33.96,56.48,62.18,36,0,0
3128,802,3,5,3,4,37.09,60.97,41.55,8,6,32
3129,942,3,2,8,7,23.11,52.75,34.6,19,0,18
3130,414,3,5,7,3,27.41,53.99,29.32,41,2,0
3131,1098,1,5,10,3,25.08,60.16,44.64,28,2,13
3132,910,4,1,11,6,21.99,47.5,60.36,35,0,3
3133,188,4,1,6,4,28.41,58.44,37.48,18,0,42
3134,45,3,4,7,1,31.21,64.21,39.12,40,0,4
3135,83,2,1,3,3,36.34,65.98,39.34,20,4,18
3136,1146,1,1,11,1,27.51,53.02,38.86,43,0,3
3137,358,3,4,7,1,36.5,66.66,48.43,42,4,0
3138,1089,1,3,6,2,32.58,49.88,50.8,31,0,0
3139,936,1,5,11,7,22.66,52.77,39.99,18,0,18
3140,375,4,3,5,4,34.78,71.14,47.75,9,5,30
3141,162,3,3,3,3,28.78,45.77,50.49,5,8,31
3142,1211,4,4,9,1,37.26,69.8,44.45,18,0,42
3143,322,3,4,5,1,31.02,71.81,28.02,17,0,15
3144,450,1,4,10,3,26.05,54.67,33.13,7,16,22
3145,1037,4,4,4,6,36.85,64.33,49.71,12,0,38
3146,184,1,1,9,1,27.4,63.02,52.99,8,8,27
3147,111,3,4,3,4,33.68,57.45,56.5,24,0,21
3148,508,2,5,3,7,33.12,60.82,39.61,25,0,21
3149,295,4,4,4,5,27.99,45.61,37.12,41,4,2
3150,904,4,4,10,4,34.33,62.47,37.74,21,0,25
3151,1238,1,2,10,4,22.33,50.62,42.7,4,18,21
3152,974,1,1,10,5,29.22,70.28,53.37,6,19,22
3153,632,2,4,7,3,23.59,61.65,24.77,16,0,38
3154,1051,4,5,6,6,33.15,75.63,42.38,10,0,32
3155,733,3,4,3,5,31.36,53.84,27.06,11,0,41
3156,1254,3,5,11,5,40.0,63.61,36.05,12,0,36
3157,321,4,3,11,6,38.04,56.36,50.4,13,3,43
3158,913,4,4,2,7,22.19,49.39,34.73,33,0,0
3159,1256,4,1,7,4,30.09,63.52,37.48,11,1,14
3160,437,2,4,2,2,30.57,44.28,55.42,36,2,4
3161,781,3,4,2,3,29.46,57.44,57.58,26,4,21
3162,1077,3,3,5,5,21.12,49.29,25.08,22,0,19
